batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
0.006134785246104002,,,1.9999999949504854e-06,49.0,,,,,,0.11358582973480225,0.5937273502349854,0.05421309173107147,,
,0.0,2.7999999474559445e-06,,69,0.04441458359360695,0.04441458359360695,0.1205524206161499,0.6111621856689453,0.05943620204925537,,,,0.043550603091716766,0.043550603091716766
0.003268682397902012,,,3.999999989900971e-06,99.0,,,,,,0.07185158133506775,0.4191344976425171,0.02993813529610634,,
,1.0,5.599999894911889e-06,,139,0.014591901563107967,0.014591901563107967,0.06968706846237183,0.4083910584449768,0.028847958892583847,,,,0.014441771432757378,0.014441771432757378
0.009320639073848724,,,6.000000212225132e-06,149.0,,,,,,0.03900177776813507,0.2607954740524292,0.012922230176627636,,
0.00705637875944376,,,7.999999979801942e-06,199.0,,,,,,0.0188961960375309,0.13736912608146667,0.005159283988177776,,
,2.0,8.400000297115184e-06,,209,0.004144126083701849,0.004144126083701849,0.02770967409014702,0.19562938809394836,0.008146734908223152,,,,0.004189658910036087,0.004189658910036087
0.009535283781588078,,,9.999999747378752e-06,249.0,,,,,,0.009473752230405807,0.06488953530788422,0.0029847987461835146,,
,3.0,1.1199999789823778e-05,,279,0.0031996513716876507,0.0031996513716876507,0.010504748672246933,0.06965877115726471,0.003538872115314007,,,,0.003215228207409382,0.003215228207409382
0.0063763693906366825,,,1.2000000424450263e-05,299.0,,,,,,0.005824203137308359,0.029479894787073135,0.0028762135189026594,,
0.0049395388923585415,,,1.4000000192027073e-05,349.0,,,,,,0.005148009862750769,0.02042130008339882,0.0031058795284479856,,
,4.0,1.3999999282532372e-05,,349,0.002893103752285242,0.002893103752285242,0.0056927986443042755,0.025977812707424164,0.0030950172804296017,,,,0.002909638686105609,0.002909638686105609
0.00626605236902833,,,1.5999999959603883e-05,399.0,,,,,,0.004175884183496237,0.017070939764380455,0.002468789927661419,,
,5.0,1.6799998775240965e-05,,419,0.0026438836939632893,0.0026438836939632893,0.004682294093072414,0.018677987158298492,0.0028144954703748226,,,,0.0026536479126662016,0.0026536479126662016
0.006199011579155922,,,1.8000000636675395e-05,449.0,,,,,,0.004097833763808012,0.017653170973062515,0.0023325164802372456,,
,6.0,1.9600000086938962e-05,,489,0.0024465913884341717,0.0024465913884341717,0.004289271309971809,0.01700807735323906,0.0025884637143462896,,,,0.0024545928463339806,0.0024545928463339806
0.010789374820888042,,,1.9999999494757503e-05,499.0,,,,,,0.003822024678811431,0.016012830659747124,0.002220741705968976,,
0.003959601745009422,,,2.2000000171829015e-05,549.0,,,,,,0.0041643548756837845,0.016048450022935867,0.002559509826824069,,
,7.0,2.2399999579647556e-05,,559,0.002283183392137289,0.002283183392137289,0.004029742442071438,0.016171056777238846,0.002412636298686266,,,,0.0022924006916582584,0.0022924006916582584
0.007956501096487045,,,2.4000000848900527e-05,599.0,,,,,,0.0037405334878712893,0.015932314097881317,0.0021473022643476725,,
,8.0,2.519999907235615e-05,,629,0.0021406812593340874,0.0021406812593340874,0.0038229492492973804,0.015626918524503708,0.00226025702431798,,,,0.0021569302771240473,0.0021569302771240473
0.0038839727640151978,,,2.5999999706982635e-05,649.0,,,,,,0.003747079288586974,0.01543032843619585,0.0022040463518351316,,
0.003358000423759222,,,2.8000000384054147e-05,699.0,,,,,,0.003639593254774809,0.015177443623542786,0.0021218489855527878,,
,9.0,2.7999998565064743e-05,,699,0.002016461454331875,0.002016461454331875,0.0036517265252768993,0.015263845212757587,0.002125341910868883,,,,0.0020376788452267647,0.0020376788452267647
0.0037845915649086237,,,2.9999999242136255e-05,749.0,,,,,,0.0036828687880188227,0.01501156110316515,0.0021817125380039215,,
,10.0,3.079999805777334e-05,,769,0.0019016925944015384,0.0019016925944015384,0.003500323509797454,0.014930987730622292,0.002007224829867482,,,,0.0019276089733466506,0.0019276089733466506
0.004909710958600044,,,3.199999991920777e-05,799.0,,,,,,0.003593162167817354,0.014581283554434776,0.002135033719241619,,
,11.0,3.359999755048193e-05,,839,0.0018107821233570576,0.0018107821233570576,0.003375005442649126,0.014698643237352371,0.0019051411654800177,,,,0.0018415534868836403,0.0018415534868836403
0.0013104210374876857,,,3.400000059627928e-05,849.0,,,,,,0.00349996704608202,0.014632399193942547,0.0020367270335555077,,
0.005700347945094109,,,3.600000127335079e-05,899.0,,,,,,0.00328862015157938,0.01453915610909462,0.0018347044242545962,,
,12.0,3.6399997043190524e-05,,909,0.0017307944362983108,0.0017307944362983108,0.003265976905822754,0.014508111402392387,0.001815165625885129,,,,0.0017626702319830656,0.0017626702319830656
0.004448144696652889,,,3.7999998312443495e-05,949.0,,,,,,0.0029881088994443417,0.014203614555299282,0.0015677474439144135,,
,13.0,3.919999653589912e-05,,979,0.001672287005931139,0.001672287005931139,0.0031658816151320934,0.014288907870650291,0.001736990874633193,,,,0.0017048660665750504,0.0017048660665750504
0.006063589360564947,,,3.9999998989515007e-05,999.0,,,,,,0.003059225156903267,0.013947864063084126,0.0016644386341795325,,
0.003283207770437002,,,4.199999966658652e-05,1049.0,,,,,,0.0029667685739696026,0.014222562313079834,0.0015445123426616192,,
,14.0,4.199999602860771e-05,,1049,0.001596052199602127,0.001596052199602127,0.0030843475833535194,0.014146417379379272,0.0016697058454155922,,,,0.0016321850707754493,0.0016321850707754493
0.007397807203233242,,,4.400000034365803e-05,1099.0,,,,,,0.0027453438378870487,0.013688193634152412,0.001376524567604065,,
,15.0,4.4799995521316305e-05,,1119,0.0015404312871396542,0.0015404312871396542,0.00300767133012414,0.01396889891475439,0.0016107812989503145,,,,0.001579818082973361,0.001579818082973361
0.005197578109800816,,,4.600000102072954e-05,1149.0,,,,,,0.002892072079703212,0.013771489262580872,0.0015149232931435108,,
,16.0,4.7599998652003706e-05,,1189,0.001493195304647088,0.001493195304647088,0.0029359757900238037,0.013819260522723198,0.001554049551486969,,,,0.0015352091286331415,0.0015352091286331415
0.004764815792441368,,,4.8000001697801054e-05,1199.0,,,,,,0.00294280843809247,0.013823606073856354,0.0015604478539898992,,
0.006322965025901794,,,4.999999873689376e-05,1249.0,,,,,,0.0027324710972607136,0.013836829923093319,0.0013487881515175104,,
,17.0,5.03999981447123e-05,,1259,0.0014404079411178827,0.0014404079411178827,0.002867551986128092,0.013676799833774567,0.0014998720725998282,,,,0.0014799837954342365,0.0014799837954342365
0.01066262274980545,,,5.199999941396527e-05,1299.0,,,,,,0.002943807514384389,0.013337837532162666,0.0016100237844511867,,
,18.0,5.319999763742089e-05,,1329,0.0013878103345632553,0.0013878103345632553,0.002804374787956476,0.013547033071517944,0.0014496713411062956,,,,0.0014359051128849387,0.0014359051128849387
0.004184449091553688,,,5.400000009103678e-05,1349.0,,,,,,0.0025577694177627563,0.013455165550112724,0.0012122530024498701,,
0.002674255520105362,,,5.6000000768108293e-05,1399.0,,,,,,0.0029154715593904257,0.013325219973921776,0.001582949422299862,,
,19.0,5.5999997130129486e-05,,1399,0.0013502168003469706,0.0013502168003469706,0.002745050471276045,0.013403341174125671,0.0014047162840142846,,,,0.0013935044407844543,0.0013935044407844543
0.004384860396385193,,,5.8000001445179805e-05,1449.0,,,,,,0.0025593754835426807,0.013248959556221962,0.0012344794813543558,,
,20.0,5.879999662283808e-05,,1469,0.001300233299843967,0.001300233299843967,0.0026761949993669987,0.01322793960571289,0.0013534009922295809,,,,0.0013416442088782787,0.0013416442088782787
0.0011417081113904715,,,5.999999848427251e-05,1499.0,,,,,,0.0026026563718914986,0.013178355991840363,0.0012848206097260118,,
,21.0,6.159999611554667e-05,,1539,0.0012833012733608484,0.0012833012733608484,0.002620433922857046,0.013107433915138245,0.0013096907641738653,,,,0.0013297845143824816,0.0013297845143824816
7.588957669213414e-05,,,6.199999916134402e-05,1549.0,,,,,,0.0027936119586229324,0.013043489307165146,0.0014892632607370615,,
