batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
-0.05621698498725891,,,1.9999999949504854e-06,49.0,,,,,,0.17965534329414368,0.13061857223510742,0.1665934920310974,,
,0.0,2.7999999474559445e-06,,69,0.14284002780914307,0.14284002780914307,0.1852063536643982,0.13087676465511322,0.1721186637878418,,,,0.14302167296409607,0.14302167296409607
0.04586033150553703,,,3.999999989900971e-06,99.0,,,,,,0.12504088878631592,0.11609826982021332,0.11343105137348175,,
,1.0,5.599999894911889e-06,,139,0.0668468028306961,0.0668468028306961,0.11876651644706726,0.11374448984861374,0.1073920726776123,,,,0.06751686334609985,0.06751686334609985
-0.09020169824361801,,,6.000000212225132e-06,149.0,,,,,,0.06911800056695938,0.09989122301340103,0.05912888050079346,,
-0.015531007200479507,,,7.999999979801942e-06,199.0,,,,,,0.04324527829885483,0.08829208463430405,0.0344160720705986,,
,2.0,8.400000297115184e-06,,209,0.033936548978090286,0.033936548978090286,0.05664381384849548,0.09629233181476593,0.04701457917690277,,,,0.03458341211080551,0.03458341211080551
-0.0342487096786499,,,9.999999747378752e-06,249.0,,,,,,0.03913796693086624,0.07882331311702728,0.031255632638931274,,
,3.0,1.1199999789823778e-05,,279,0.029900606721639633,0.029900606721639633,0.04050479084253311,0.08287684619426727,0.032217107713222504,,,,0.030410677194595337,0.030410677194595337
-0.0657871887087822,,,1.2000000424450263e-05,299.0,,,,,,0.03718551993370056,0.07723470032215118,0.029462050646543503,,
0.0435759574174881,,,1.4000000192027073e-05,349.0,,,,,,0.037707678973674774,0.07359900325536728,0.030347779393196106,,
,4.0,1.3999999282532372e-05,,349,0.027262959629297256,0.027262959629297256,0.03661256283521652,0.07597765326499939,0.029014796018600464,,,,0.027770735323429108,0.027770735323429108
-0.012198595330119133,,,1.5999999959603883e-05,399.0,,,,,,0.03580016642808914,0.07115760445594788,0.028684405609965324,,
,5.0,1.6799998775240965e-05,,419,0.024783872067928314,0.024783872067928314,0.033759430050849915,0.07268311083316803,0.02649112232029438,,,,0.025351939722895622,0.025351939722895622
-0.05130463093519211,,,1.8000000636675395e-05,449.0,,,,,,0.030737612396478653,0.07011391222476959,0.023726221174001694,,
,6.0,1.9600000086938962e-05,,489,0.02277887612581253,0.02277887612581253,0.03137674182653427,0.07136943936347961,0.0242397952824831,,,,0.02335911989212036,0.02335911989212036
-0.07897567749023438,,,1.9999999494757503e-05,499.0,,,,,,0.028099335730075836,0.0710521936416626,0.020994115620851517,,
0.01660381816327572,,,2.2000000171829015e-05,549.0,,,,,,0.029723025858402252,0.07008647173643112,0.02271438017487526,,
,7.0,2.2399999579647556e-05,,559,0.021423345431685448,0.021423345431685448,0.029525302350521088,0.07026863098144531,0.022498438134789467,,,,0.022021368145942688,0.022021368145942688
-0.10866187512874603,,,2.4000000848900527e-05,599.0,,,,,,0.029120557010173798,0.0685323029756546,0.022267326712608337,,
,8.0,2.519999907235615e-05,,629,0.020552780479192734,0.020552780479192734,0.02824292704463005,0.0692913606762886,0.02131379023194313,,,,0.02114855870604515,0.02114855870604515
0.022121716290712357,,,2.5999999706982635e-05,649.0,,,,,,0.02772550657391548,0.06843920052051544,0.020881585776805878,,
-0.04924892634153366,,,2.8000000384054147e-05,699.0,,,,,,0.02787674218416214,0.06584329903125763,0.021292412653565407,,
,9.0,2.7999998565064743e-05,,699,0.019563987851142883,0.019563987851142883,0.027198217809200287,0.06820440292358398,0.02037777565419674,,,,0.020144134759902954,0.020144134759902954
-0.04856005311012268,,,2.9999999242136255e-05,749.0,,,,,,0.025087978690862656,0.06569130718708038,0.018518846482038498,,
,10.0,3.079999805777334e-05,,769,0.018870549276471138,0.018870549276471138,0.02631714567542076,0.06737091392278671,0.01958005502820015,,,,0.01949227601289749,0.01949227601289749
0.018518414348363876,,,3.199999991920777e-05,799.0,,,,,,0.026868382468819618,0.06566859781742096,0.020301520824432373,,
,11.0,3.359999755048193e-05,,839,0.018370723351836205,0.018370723351836205,0.025546301156282425,0.06648065894842148,0.018898233771324158,,,,0.018942737951874733,0.018942737951874733
-0.001881026430055499,,,3.400000059627928e-05,849.0,,,,,,0.02557707577943802,0.06542542576789856,0.019034532830119133,,
-0.008916754275560379,,,3.600000127335079e-05,899.0,,,,,,0.023108497262001038,0.06638231873512268,0.01647026464343071,,
,12.0,3.6399997043190524e-05,,909,0.017808716744184494,0.017808716744184494,0.02491907589137554,0.06591621041297913,0.01832745596766472,,,,0.018381260335445404,0.018381260335445404
-0.01026199385523796,,,3.7999998312443495e-05,949.0,,,,,,0.025092177093029022,0.06498824059963226,0.018593352288007736,,
,13.0,3.919999653589912e-05,,979,0.017313025891780853,0.017313025891780853,0.0243687704205513,0.06528402864933014,0.017840366810560226,,,,0.0178583562374115,0.0178583562374115
-0.031486086547374725,,,3.9999998989515007e-05,999.0,,,,,,0.02448023110628128,0.06467588245868683,0.018012642860412598,,
0.009657220914959908,,,4.199999966658652e-05,1049.0,,,,,,0.02607647329568863,0.06485660374164581,0.01959081180393696,,
,14.0,4.199999602860771e-05,,1049,0.017003249377012253,0.017003249377012253,0.02388155832886696,0.0648842453956604,0.01739313080906868,,,,0.017596103250980377,0.017596103250980377
-0.023171741515398026,,,4.400000034365803e-05,1099.0,,,,,,0.024872666224837303,0.06543856859207153,0.01832880824804306,,
,15.0,4.4799995521316305e-05,,1119,0.016628673300147057,0.016628673300147057,0.023424353450536728,0.06455497443675995,0.016968857496976852,,,,0.017154451459646225,0.017154451459646225
-0.00854165107011795,,,4.600000102072954e-05,1149.0,,,,,,0.022734204307198524,0.06450765579938889,0.016283439472317696,,
,16.0,4.7599998652003706e-05,,1189,0.016132742166519165,0.016132742166519165,0.02289237454533577,0.06393031775951385,0.016499342396855354,,,,0.016660429537296295,0.016660429537296295
-0.04975729063153267,,,4.8000001697801054e-05,1199.0,,,,,,0.02177685871720314,0.0643058568239212,0.01534627377986908,,
-0.0773484855890274,,,4.999999873689376e-05,1249.0,,,,,,0.022080497816205025,0.06259158253669739,0.015821339562535286,,
,17.0,5.03999981447123e-05,,1259,0.01576295495033264,0.01576295495033264,0.022444723173975945,0.06362858414649963,0.01608186587691307,,,,0.016247499734163284,0.016247499734163284
-0.1188383549451828,,,5.199999941396527e-05,1299.0,,,,,,0.022696590051054955,0.061727963387966156,0.01652379333972931,,
,18.0,5.319999763742089e-05,,1329,0.015395397320389748,0.015395397320389748,0.022016501054167747,0.06339862942695618,0.01567663811147213,,,,0.015871666371822357,0.015871666371822357
-0.07092006504535675,,,5.400000009103678e-05,1349.0,,,,,,0.02161654829978943,0.06273320317268372,0.015343228355050087,,
-0.10101619362831116,,,5.6000000768108293e-05,1399.0,,,,,,0.021675772964954376,0.063083216547966,0.015367450192570686,,
,19.0,5.5999997130129486e-05,,1399,0.015047544613480568,0.015047544613480568,0.02153177745640278,0.06320157647132874,0.0152116185054183,,,,0.015515238046646118,0.015515238046646118
-0.08348081260919571,,,5.8000001445179805e-05,1449.0,,,,,,0.020886197686195374,0.062281254678964615,0.014658072032034397,,
,20.0,5.879999662283808e-05,,1469,0.0146785918623209,0.0146785918623209,0.021042004227638245,0.06291183829307556,0.014750819653272629,,,,0.015115385875105858,0.015115385875105858
-0.009141916409134865,,,5.999999848427251e-05,1499.0,,,,,,0.02070043236017227,0.06383122503757477,0.014317309483885765,,
