batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
,0.0,1.040000029206567e-06,,25,4.581416606903076,4.581416606903076,8.558511734008789,0.46768659353256226,8.511743545532227,,,,4.312006950378418,4.312006950378418
-0.0007345834746956825,,,1.9999999949504854e-06,49.0,,,,,,3.3816781044006348,0.4520041346549988,3.336477518081665,,
,1.0,2.080000058413134e-06,,51,2.6546289920806885,2.6546289920806885,3.644822359085083,0.45837754011154175,3.598984479904175,,,,3.2740426063537598,3.2740426063537598
,2.0,3.1199999739328632e-06,,77,2.46915864944458,2.46915864944458,3.262084484100342,0.442654013633728,3.2178192138671875,,,,2.8277833461761475,2.8277833461761475
-0.004967357963323593,,,3.999999989900971e-06,99.0,,,,,,2.8486671447753906,0.4105575680732727,2.8076114654541016,,
,3.0,4.160000116826268e-06,,103,2.3183531761169434,2.3183531761169434,2.894767999649048,0.4212702512741089,2.8526411056518555,,,,2.67869234085083,2.67869234085083
,4.0,5.200000032345997e-06,,129,2.1817822456359863,2.1817822456359863,2.818896770477295,0.3941020369529724,2.779486656188965,,,,2.550612688064575,2.550612688064575
0.0014965224545449018,,,6.000000212225132e-06,149.0,,,,,,2.667668342590332,0.3516913652420044,2.6324992179870605,,
,5.0,6.2399999478657264e-06,,155,2.075233221054077,2.075233221054077,2.6727914810180664,0.3627890348434448,2.636512279510498,,,,2.450399875640869,2.450399875640869
,6.0,7.279999863385456e-06,,181,1.9955517053604126,1.9955517053604126,2.5266404151916504,0.32863837480545044,2.493776798248291,,,,2.3841214179992676,2.3841214179992676
-0.0015961539465934038,,,7.999999979801942e-06,199.0,,,,,,2.372089385986328,0.27835848927497864,2.3442535400390625,,
,7.0,8.320000233652536e-06,,207,1.9479649066925049,1.9479649066925049,2.3806586265563965,0.2912687659263611,2.351531505584717,,,,2.361717700958252,2.361717700958252
,8.0,9.360000149172265e-06,,233,1.9037725925445557,1.9037725925445557,2.2283034324645996,0.2516588568687439,2.2031373977661133,,,,2.31252384185791,2.31252384185791
0.0001462026557419449,,,9.999999747378752e-06,249.0,,,,,,2.0368618965148926,0.21096588671207428,2.0157651901245117,,
,9.0,1.0400000064691994e-05,,259,1.9360932111740112,1.9360932111740112,2.186617851257324,0.2101133018732071,2.1656062602996826,,,,2.205162525177002,2.205162525177002
,10.0,1.1439999980211724e-05,,285,1.863969326019287,1.863969326019287,2.089818000793457,0.1664656698703766,2.073171615600586,,,,2.1689298152923584,2.1689298152923584
-0.0011491284240037203,,,1.2000000424450263e-05,299.0,,,,,,1.9820632934570312,0.12302742898464203,1.9697606563568115,,
,11.0,1.2479999895731453e-05,,311,1.8855935335159302,1.8855935335159302,1.9834449291229248,0.12282977998256683,1.971161961555481,,,,2.1287009716033936,2.1287009716033936
,12.0,1.3519999811251182e-05,,337,1.8646433353424072,1.8646433353424072,1.9281127452850342,0.08347631245851517,1.9197649955749512,,,,2.096285343170166,2.096285343170166
-0.001292704720981419,,,1.4000000192027073e-05,349.0,,,,,,2.132963180541992,0.05554480105638504,2.127408504486084,,
,13.0,1.4559999726770911e-05,,363,1.768531322479248,1.768531322479248,1.9381039142608643,0.057026207447052,1.9324012994766235,,,,2.10929799079895,2.10929799079895
,14.0,1.5600000551785342e-05,,389,1.7622952461242676,1.7622952461242676,1.8561384677886963,0.04384475201368332,1.8517539501190186,,,,2.029247283935547,2.029247283935547
-0.003806292312219739,,,1.5999999959603883e-05,399.0,,,,,,1.6489646434783936,0.03792406618595123,1.6451722383499146,,
,15.0,1.664000046730507e-05,,415,1.7502529621124268,1.7502529621124268,1.8079652786254883,0.03747357428073883,1.804218053817749,,,,2.003467082977295,2.003467082977295
,16.0,1.76800003828248e-05,,441,1.7052620649337769,1.7052620649337769,1.7928247451782227,0.03287495672702789,1.7895371913909912,,,,1.9810876846313477,1.9810876846313477
-0.0036529642529785633,,,1.8000000636675395e-05,449.0,,,,,,1.3020637035369873,0.030049070715904236,1.2990586757659912,,
,17.0,1.872000029834453e-05,,467,1.831616997718811,1.831616997718811,1.719451904296875,0.029626429080963135,1.716489315032959,,,,1.9850349426269531,1.9850349426269531
,18.0,1.976000021386426e-05,,493,1.6670262813568115,1.6670262813568115,1.7227367162704468,0.027134155854582787,1.7200231552124023,,,,1.9998862743377686,1.9998862743377686
-0.0034541357308626175,,,1.9999999494757503e-05,499.0,,,,,,1.6597826480865479,0.02713547833263874,1.6570690870285034,,
,19.0,2.080000012938399e-05,,519,1.6920194625854492,1.6920194625854492,1.6595444679260254,0.02532721310853958,1.6570117473602295,,,,1.9086050987243652,1.9086050987243652
,20.0,2.1840000044903718e-05,,545,1.6308246850967407,1.6308246850967407,1.6297225952148438,0.023983456194400787,1.6273242235183716,,,,1.9134345054626465,1.9134345054626465
0.0010955478064715862,,,2.2000000171829015e-05,549.0,,,,,,1.8014204502105713,0.02260734885931015,1.7991597652435303,,
,21.0,2.2879999960423447e-05,,571,1.6835017204284668,1.6835017204284668,1.644461989402771,0.022761551663279533,1.642185926437378,,,,2.095010757446289,2.095010757446289
,22.0,2.3919999875943176e-05,,597,1.6603432893753052,1.6603432893753052,1.5756542682647705,0.021894067525863647,1.5734648704528809,,,,2.042515754699707,2.042515754699707
-0.0014753073919564486,,,2.4000000848900527e-05,599.0,,,,,,1.5756502151489258,0.021087098866701126,1.573541522026062,,
,23.0,2.4959999791462906e-05,,623,1.6027991771697998,1.6027991771697998,1.545856237411499,0.021110784262418747,1.5437452793121338,,,,1.8653483390808105,1.8653483390808105
-0.0005413441685959697,,,2.5999999706982635e-05,649.0,,,,,,1.5414975881576538,0.01970929652452469,1.5395267009735107,,
,24.0,2.5999999706982635e-05,,649,1.7201595306396484,1.7201595306396484,1.5228569507598877,0.02037523128092289,1.5208195447921753,,,,1.8627928495407104,1.8627928495407104
,25.0,2.7039999622502364e-05,,675,1.5791826248168945,1.5791826248168945,1.4790960550308228,0.01992277428507805,1.4771037101745605,,,,1.9118887186050415,1.9118887186050415
-0.0018504965119063854,,,2.8000000384054147e-05,699.0,,,,,,1.3838175535202026,0.019216347485780716,1.381895899772644,,
,26.0,2.8079999538022093e-05,,701,1.5896046161651611,1.5896046161651611,1.4542288780212402,0.01944931223988533,1.4522840976715088,,,,1.8317451477050781,1.8317451477050781
,27.0,2.9119999453541823e-05,,727,1.5775868892669678,1.5775868892669678,1.4413816928863525,0.019091028720140457,1.4394725561141968,,,,1.8260867595672607,1.8260867595672607
-0.001800474594347179,,,2.9999999242136255e-05,749.0,,,,,,1.9392967224121094,0.018017441034317017,1.9374948740005493,,
,28.0,3.0159999369061552e-05,,753,1.576379418373108,1.576379418373108,1.43052339553833,0.01874731481075287,1.4286487102508545,,,,1.8321144580841064,1.8321144580841064
,29.0,3.119999746559188e-05,,779,1.6235699653625488,1.6235699653625488,1.4247020483016968,0.018437746912240982,1.4228582382202148,,,,1.8115742206573486,1.8115742206573486
-9.807560127228498e-05,,,3.199999991920777e-05,799.0,,,,,,1.371182918548584,0.018110334873199463,1.3693718910217285,,
,30.0,3.223999738111161e-05,,805,1.5648529529571533,1.5648529529571533,1.3431155681610107,0.01819927804172039,1.3412957191467285,,,,1.8302695751190186,1.8302695751190186
,31.0,3.3279997296631336e-05,,831,1.7067832946777344,1.7067832946777344,1.2779226303100586,0.017918512225151062,1.2761306762695312,,,,1.831845760345459,1.831845760345459
-0.00026646500919014215,,,3.400000059627928e-05,849.0,,,,,,1.029798150062561,0.018046081066131592,1.0279935598373413,,
,32.0,3.4319997212151065e-05,,857,1.5615575313568115,1.5615575313568115,1.2787266969680786,0.01770983636379242,1.2769557237625122,,,,1.8327882289886475,1.8327882289886475
,33.0,3.5359997127670795e-05,,883,1.5957906246185303,1.5957906246185303,1.2959967851638794,0.017511680722236633,1.2942456007003784,,,,1.7968803644180298,1.7968803644180298
-0.000819923123344779,,,3.600000127335079e-05,899.0,,,,,,0.9624047875404358,0.017379797995090485,0.9606667757034302,,
,34.0,3.6399997043190524e-05,,909,1.750016689300537,1.750016689300537,1.2193421125411987,0.01730135828256607,1.2176120281219482,,,,1.8584465980529785,1.8584465980529785
,35.0,3.743999695871025e-05,,935,1.8414603471755981,1.8414603471755981,1.2490789890289307,0.01719316467642784,1.2473597526550293,,,,1.9145426750183105,1.9145426750183105
-0.0006703195394948125,,,3.7999998312443495e-05,949.0,,,,,,1.1263794898986816,0.0165371373295784,1.1247258186340332,,
,36.0,3.847999687422998e-05,,961,1.7431869506835938,1.7431869506835938,1.2536344528198242,0.017028432339429855,1.2519316673278809,,,,1.8489291667938232,1.8489291667938232
,37.0,3.951999678974971e-05,,987,1.5906590223312378,1.5906590223312378,1.1440861225128174,0.016888394951820374,1.1423972845077515,,,,1.8148200511932373,1.8148200511932373
-0.002662014216184616,,,3.9999998989515007e-05,999.0,,,,,,1.3104584217071533,0.016530990600585938,1.308805227279663,,
,38.0,4.055999670526944e-05,,1013,1.5779598951339722,1.5779598951339722,1.1401255130767822,0.016822701320052147,1.1384434700012207,,,,1.8362071514129639,1.8362071514129639
,39.0,4.159999662078917e-05,,1039,1.7162725925445557,1.7162725925445557,1.1333887577056885,0.016685955226421356,1.1317201852798462,,,,1.854374885559082,1.854374885559082
0.002327204681932926,,,4.199999966658652e-05,1049.0,,,,,,1.1541558504104614,0.016822893172502518,1.1524734497070312,,
,40.0,4.26399965363089e-05,,1065,1.5727908611297607,1.5727908611297607,1.1112644672393799,0.016495436429977417,1.1096149682998657,,,,1.9176807403564453,1.9176807403564453
,41.0,4.367999645182863e-05,,1091,1.5976465940475464,1.5976465940475464,1.0238981246948242,0.01639034040272236,1.0222591161727905,,,,1.853188157081604,1.853188157081604
-0.0025607794523239136,,,4.400000034365803e-05,1099.0,,,,,,1.0239458084106445,0.016267478466033936,1.022318959236145,,
