batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
,16.0,1.6320000213454477e-05,,407,36834.38671875,36834.38671875,26703.63671875,0.055206093937158585,26703.62890625,,,,34423.1953125,34423.1953125
,17.0,1.7279999156016856e-05,,431,36321.234375,36321.234375,25030.90234375,0.05132747441530228,25030.8984375,,,,33797.9296875,33797.9296875
-4.0019414882408455e-05,,,1.8000000636675395e-05,449.0,,,,,,20603.78515625,0.0463094562292099,20603.78125,,
,18.0,1.823999991756864e-05,,455,35375.9609375,35375.9609375,23657.634765625,0.04889452084898949,23657.62890625,,,,33331.59765625,33331.59765625
,19.0,1.9199998860131018e-05,,479,35425.4765625,35425.4765625,22673.162109375,0.044852618128061295,22673.15625,,,,33189.58984375,33189.58984375
5.630659143207595e-05,,,1.9999999494757503e-05,499.0,,,,,,15770.328125,0.04037664830684662,15770.32421875,,
,20.0,2.01599996216828e-05,,503,34789.5234375,34789.5234375,21674.12890625,0.04278101772069931,21674.125,,,,31471.177734375,31471.177734375
,21.0,2.111999856424518e-05,,527,32989.0546875,32989.0546875,21012.0625,0.040423739701509476,21012.05859375,,,,30682.5078125,30682.5078125
-1.3726732504437678e-05,,,2.2000000171829015e-05,549.0,,,,,,18438.16015625,0.04055788367986679,18438.15625,,
,22.0,2.2079999325796962e-05,,551,33123.875,33123.875,20051.53515625,0.038234956562519073,20051.53125,,,,30223.8984375,30223.8984375
,23.0,2.3040000087348744e-05,,575,32545.546875,32545.546875,18998.2734375,0.03643815964460373,18998.26953125,,,,29369.443359375,29369.443359375
8.420522135565989e-06,,,2.4000000848900527e-05,599.0,,,,,,11994.6484375,0.03141123801469803,11994.64453125,,
,24.0,2.3999999029911123e-05,,599,31815.630859375,31815.630859375,18388.228515625,0.03508118540048599,18388.2265625,,,,28873.83984375,28873.83984375
,25.0,2.4959999791462906e-05,,623,30514.775390625,30514.775390625,17602.380859375,0.03325626254081726,17602.37890625,,,,28552.28125,28552.28125
,26.0,2.5919998734025285e-05,,647,29876.1171875,29876.1171875,16496.93359375,0.031712912023067474,16496.9296875,,,,28018.6171875,28018.6171875
1.7661186575423926e-05,,,2.5999999706982635e-05,649.0,,,,,,15166.884765625,0.030617941170930862,15166.8828125,,
,27.0,2.6879999495577067e-05,,671,30458.33984375,30458.33984375,15962.4150390625,0.030362460762262344,15962.412109375,,,,27260.291015625,27260.291015625
,28.0,2.7839998438139446e-05,,695,30113.85546875,30113.85546875,15352.83203125,0.02896064519882202,15352.830078125,,,,28027.5390625,28027.5390625
2.9014037863817066e-05,,,2.8000000384054147e-05,699.0,,,,,,13768.4267578125,0.028010554611682892,13768.423828125,,
,29.0,2.879999919969123e-05,,719,28871.078125,28871.078125,14630.0224609375,0.027921181172132492,14630.021484375,,,,26818.83203125,26818.83203125
,30.0,2.9759998142253608e-05,,743,27805.82421875,27805.82421875,14041.326171875,0.027011681348085403,14041.3232421875,,,,26323.7421875,26323.7421875
2.0037445210618898e-05,,,2.9999999242136255e-05,749.0,,,,,,12966.796875,0.029022011905908585,12966.7939453125,,
,31.0,3.071999890380539e-05,,767,28772.18359375,28772.18359375,13478.626953125,0.026398878544569016,13478.625,,,,26028.0546875,26028.0546875
,32.0,3.167999966535717e-05,,791,27947.54296875,27947.54296875,12983.650390625,0.02546323835849762,12983.6484375,,,,24917.3359375,24917.3359375
3.459826621110551e-05,,,3.199999991920777e-05,799.0,,,,,,13567.779296875,0.025575781241059303,13567.7763671875,,
,33.0,3.263999678893015e-05,,815,29468.49609375,29468.49609375,12663.6708984375,0.024869689717888832,12663.66796875,,,,26043.724609375,26043.724609375
,34.0,3.359999755048193e-05,,839,27780.615234375,27780.615234375,12025.052734375,0.024296462535858154,12025.0498046875,,,,26192.44140625,26192.44140625
2.34084582189098e-05,,,3.400000059627928e-05,849.0,,,,,,11091.79296875,0.022964809089899063,11091.791015625,,
,35.0,3.455999831203371e-05,,863,26713.83203125,26713.83203125,12020.681640625,0.02315739169716835,12020.6787109375,,,,25263.6953125,25263.6953125
,36.0,3.5519999073585495e-05,,887,26297.50390625,26297.50390625,11449.1708984375,0.022572362795472145,11449.16796875,,,,24353.24609375,24353.24609375
-1.0263895092066377e-05,,,3.600000127335079e-05,899.0,,,,,,9928.150390625,0.02277297154068947,9928.1474609375,,
,37.0,3.647999983513728e-05,,911,26124.6640625,26124.6640625,10652.3525390625,0.02222176268696785,10652.3505859375,,,,25259.09765625,25259.09765625
,38.0,3.743999695871025e-05,,935,25829.05078125,25829.05078125,10666.5625,0.021620076149702072,10666.560546875,,,,24551.46484375,24551.46484375
1.438782419427298e-05,,,3.7999998312443495e-05,949.0,,,,,,8558.48046875,0.020769646391272545,8558.478515625,,
,39.0,3.8399997720262036e-05,,959,24803.072265625,24803.072265625,10330.744140625,0.021503441035747528,10330.7421875,,,,24112.6484375,24112.6484375
,40.0,3.935999848181382e-05,,983,24066.69921875,24066.69921875,10015.087890625,0.021109696477651596,10015.0859375,,,,24206.01171875,24206.01171875
4.645370790967718e-05,,,3.9999998989515007e-05,999.0,,,,,,9075.068359375,0.019765077158808708,9075.06640625,,
,41.0,4.03199992433656e-05,,1007,24271.765625,24271.765625,9571.810546875,0.02038959413766861,9571.8095703125,,,,24110.2265625,24110.2265625
,42.0,4.1279996366938576e-05,,1031,23488.82421875,23488.82421875,9673.533203125,0.02001676708459854,9673.53125,,,,23360.21484375,23360.21484375
2.2691732738167048e-05,,,4.199999966658652e-05,1049.0,,,,,,14860.357421875,0.020134996622800827,14860.35546875,,
,43.0,4.223999712849036e-05,,1055,24027.962890625,24027.962890625,9370.41796875,0.019854890182614326,9370.416015625,,,,23952.09765625,23952.09765625
,44.0,4.319999789004214e-05,,1079,23624.599609375,23624.599609375,9032.1298828125,0.019472580403089523,9032.126953125,,,,23310.43359375,23310.43359375
2.4938048227340914e-05,,,4.400000034365803e-05,1099.0,,,,,,7392.4609375,0.020387839525938034,7392.458984375,,
,45.0,4.4159998651593924e-05,,1103,25270.8125,25270.8125,8272.923828125,0.019454501569271088,8272.921875,,,,23409.939453125,23409.939453125
,46.0,4.51199957751669e-05,,1127,25528.4140625,25528.4140625,8410.5947265625,0.01912219077348709,8410.591796875,,,,23437.455078125,23437.455078125
-4.4449268898461014e-05,,,4.600000102072954e-05,1149.0,,,,,,6670.5654296875,0.019177749752998352,6670.5634765625,,
,47.0,4.607999653671868e-05,,1151,26975.103515625,26975.103515625,8025.49072265625,0.0190306194126606,8025.48828125,,,,23259.44921875,23259.44921875
,48.0,4.7039997298270464e-05,,1175,24523.3828125,24523.3828125,8060.69970703125,0.0184254702180624,8060.69775390625,,,,22916.0234375,22916.0234375
3.6437384551391006e-05,,,4.8000001697801054e-05,1199.0,,,,,,7104.3095703125,0.018184494227170944,7104.3076171875,,
,49.0,4.7999998059822246e-05,,1199,24658.107421875,24658.107421875,7738.27880859375,0.018349578604102135,7738.27734375,,,,24016.15234375,24016.15234375
