batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
0.00611793203279376,,,1.9999999949504854e-06,49.0,,,,,,0.22780442237854004,0.5659792423248291,0.1712064892053604,,
,0.0,2.7999999474559445e-06,,69,0.15146785974502563,0.15146785974502563,0.23741920292377472,0.5716558694839478,0.18025361001491547,,,,0.1500760316848755,0.1500760316848755
0.003304022829979658,,,3.999999989900971e-06,99.0,,,,,,0.1677863895893097,0.4856220483779907,0.1192241907119751,,
,1.0,5.599999894911889e-06,,139,0.07239311188459396,0.07239311188459396,0.16237173974514008,0.48294660449028015,0.11407707631587982,,,,0.07265375554561615,0.07265375554561615
0.00932231079787016,,,6.000000212225132e-06,149.0,,,,,,0.10454912483692169,0.39390331506729126,0.06515879184007645,,
0.0071428557857871056,,,7.999999979801942e-06,199.0,,,,,,0.06616766005754471,0.2682371735572815,0.0393439456820488,,
,2.0,8.400000297115184e-06,,209,0.03586038202047348,0.03586038202047348,0.08271193504333496,0.3307114541530609,0.04964078590273857,,,,0.03655388951301575,0.03655388951301575
0.00958893820643425,,,9.999999747378752e-06,249.0,,,,,,0.0493973046541214,0.17222724854946136,0.03217457979917526,,
,3.0,1.1199999789823778e-05,,279,0.03193087503314018,0.03193087503314018,0.051704950630664825,0.17715544998645782,0.03398940712213516,,,,0.03249362111091614,0.03249362111091614
0.006412566639482975,,,1.2000000424450263e-05,299.0,,,,,,0.041511621326208115,0.11130256205797195,0.03038136661052704,,
0.004801169969141483,,,1.4000000192027073e-05,349.0,,,,,,0.03987256437540054,0.10354064404964447,0.029518498107790947,,
,4.0,1.3999999282532372e-05,,349,0.028557274490594864,0.028557274490594864,0.04111630842089653,0.10834156721830368,0.030282150954008102,,,,0.02905179187655449,0.02905179187655449
0.00627895537763834,,,1.5999999959603883e-05,399.0,,,,,,0.03567318245768547,0.0997469574213028,0.02569848671555519,,
,5.0,1.6799998775240965e-05,,419,0.025805862620472908,0.025805862620472908,0.037454333156347275,0.10167430341243744,0.027286898344755173,,,,0.02626314014196396,0.02626314014196396
0.006127092055976391,,,1.8000000636675395e-05,449.0,,,,,,0.033466994762420654,0.09839770942926407,0.02362722158432007,,
,6.0,1.9600000086938962e-05,,489,0.02347819320857525,0.02347819320857525,0.034590333700180054,0.09893955290317535,0.02469637617468834,,,,0.02392607554793358,0.02392607554793358
0.010839534923434258,,,1.9999999494757503e-05,499.0,,,,,,0.03238709643483162,0.09811761975288391,0.02257533371448517,,
0.003922789357602596,,,2.2000000171829015e-05,549.0,,,,,,0.03240936994552612,0.09812894463539124,0.02259647473692894,,
,7.0,2.2399999579647556e-05,,559,0.02203892171382904,0.02203892171382904,0.03256019949913025,0.09737500548362732,0.022822696715593338,,,,0.022474413737654686,0.022474413737654686
0.007836490869522095,,,2.4000000848900527e-05,599.0,,,,,,0.031253546476364136,0.09685161709785461,0.021568384021520615,,
,8.0,2.519999907235615e-05,,629,0.021028775721788406,0.021028775721788406,0.03115934506058693,0.09593349695205688,0.0215659961104393,,,,0.021483203396201134,0.021483203396201134
0.0038625546731054783,,,2.5999999706982635e-05,649.0,,,,,,0.030875230208039284,0.09486977756023407,0.021388253197073936,,
0.0032568001188337803,,,2.8000000384054147e-05,699.0,,,,,,0.029829906299710274,0.09348870813846588,0.020481035113334656,,
,9.0,2.7999998565064743e-05,,699,0.020115459337830544,0.020115459337830544,0.030064862221479416,0.09458982944488525,0.02060587704181671,,,,0.020604241639375687,0.020604241639375687
0.0037791654467582703,,,2.9999999242136255e-05,749.0,,,,,,0.03038189560174942,0.093840092420578,0.02099788561463356,,
,10.0,3.079999805777334e-05,,769,0.01939215697348118,0.01939215697348118,0.0291905514895916,0.09356085956096649,0.01983446255326271,,,,0.01985824480652809,0.01985824480652809
0.004896317608654499,,,3.199999991920777e-05,799.0,,,,,,0.028671281412243843,0.09165643155574799,0.019505638629198074,,
,11.0,3.359999755048193e-05,,839,0.01877736486494541,0.01877736486494541,0.028438663110136986,0.09262821078300476,0.01917584240436554,,,,0.0192590169608593,0.0192590169608593
0.001269651111215353,,,3.400000059627928e-05,849.0,,,,,,0.029406987130641937,0.093003049492836,0.020106680691242218,,
0.00582309952005744,,,3.600000127335079e-05,899.0,,,,,,0.02852916717529297,0.0912572592496872,0.01940344087779522,,
,12.0,3.6399997043190524e-05,,909,0.018319811671972275,0.018319811671972275,0.027830854058265686,0.09211321175098419,0.018619533628225327,,,,0.01877519115805626,0.01877519115805626
0.004492041189223528,,,3.7999998312443495e-05,949.0,,,,,,0.026663342490792274,0.0918734222650528,0.017475999891757965,,
,13.0,3.919999653589912e-05,,979,0.01791250705718994,0.01791250705718994,0.027262292802333832,0.0912570059299469,0.01813659444451332,,,,0.018377412110567093,0.018377412110567093
0.006073928438127041,,,3.9999998989515007e-05,999.0,,,,,,0.02603045105934143,0.09191227704286575,0.016839224845170975,,
0.0031871097162365913,,,4.199999966658652e-05,1049.0,,,,,,0.027061697095632553,0.09138453006744385,0.017923245206475258,,
,14.0,4.199999602860771e-05,,1049,0.017416400834918022,0.017416400834918022,0.026754610240459442,0.09068779647350311,0.01768583059310913,,,,0.017879744991660118,0.017879744991660118
