batch_pos_mean,epoch,lr,lr_per_step,step,test_loss,test_loss_y,train_loss,train_loss_pos,train_loss_y,train_per_step,train_pos_per_step,train_y_per_step,val_loss,val_loss_y
,0.0,1.5999999902760464e-07,,3,23.91321563720703,23.91321563720703,22.634910583496094,1.7668291330337524,22.458227157592773,,,,19.416271209716797,19.416271209716797
,1.0,3.199999980552093e-07,,7,23.138723373413086,23.138723373413086,23.069454193115234,1.7572133541107178,22.893733978271484,,,,18.818134307861328,18.818134307861328
,2.0,4.799999828719592e-07,,11,21.947837829589844,21.947837829589844,21.766244888305664,1.7771825790405273,21.58852767944336,,,,17.905431747436523,17.905431747436523
,3.0,6.399999961104186e-07,,15,20.44289779663086,20.44289779663086,20.324771881103516,1.7636914253234863,20.14840316772461,,,,16.767915725708008,16.767915725708008
,4.0,8.000000093488779e-07,,19,18.76385498046875,18.76385498046875,19.13164520263672,1.750328540802002,18.95661163330078,,,,15.523530960083008,15.523530960083008
,5.0,9.599999657439184e-07,,23,17.06624412536621,17.06624412536621,17.583904266357422,1.7610949277877808,17.407794952392578,,,,14.30215835571289,14.30215835571289
,6.0,1.1199999789823778e-06,,27,15.494722366333008,15.494722366333008,16.299026489257812,1.7591142654418945,16.12311553955078,,,,13.22171401977539,13.22171401977539
,7.0,1.2799999922208372e-06,,31,14.145825386047363,14.145825386047363,14.702993392944336,1.7532482147216797,14.527667999267578,,,,12.358665466308594,12.358665466308594
,8.0,1.4400000054592965e-06,,35,13.10783576965332,13.10783576965332,13.911783218383789,1.7343342304229736,13.738349914550781,,,,11.753913879394531,11.753913879394531
,9.0,1.6000000186977559e-06,,39,12.314821243286133,12.314821243286133,13.008313179016113,1.7427468299865723,12.834037780761719,,,,11.344356536865234,11.344356536865234
,10.0,1.7600000319362152e-06,,43,11.70982551574707,11.70982551574707,12.319225311279297,1.7358100414276123,12.145645141601562,,,,11.033294677734375,11.033294677734375
,11.0,1.919999931487837e-06,,47,11.173851013183594,11.173851013183594,11.630802154541016,1.7205030918121338,11.458751678466797,,,,10.720081329345703,10.720081329345703
-0.001275744172744453,,,1.9999999949504854e-06,49.0,,,,,,11.317278861999512,1.759998083114624,11.141279220581055,,
,12.0,2.080000058413134e-06,,51,10.65281867980957,10.65281867980957,11.563430786132812,1.7099266052246094,11.392438888549805,,,,10.346656799316406,10.346656799316406
,13.0,2.2399999579647556e-06,,55,10.121055603027344,10.121055603027344,10.715667724609375,1.7193093299865723,10.543737411499023,,,,9.868059158325195,9.868059158325195
,14.0,2.4000000848900527e-06,,59,9.62313175201416,9.62313175201416,10.3939847946167,1.7024214267730713,10.223742485046387,,,,9.387619972229004,9.387619972229004
,15.0,2.5599999844416743e-06,,63,9.177509307861328,9.177509307861328,9.851810455322266,1.7096550464630127,9.680845260620117,,,,8.917253494262695,8.917253494262695
,16.0,2.719999883993296e-06,,67,8.778785705566406,8.778785705566406,9.45132064819336,1.6891062259674072,9.28240966796875,,,,8.50075912475586,8.50075912475586
,17.0,2.880000010918593e-06,,71,8.36727523803711,8.36727523803711,8.674564361572266,1.6736927032470703,8.507195472717285,,,,8.118074417114258,8.118074417114258
,18.0,3.0399999104702147e-06,,75,7.9445624351501465,7.9445624351501465,8.273502349853516,1.6694083213806152,8.106562614440918,,,,7.765036582946777,7.765036582946777
,19.0,3.2000000373955118e-06,,79,7.517045974731445,7.517045974731445,7.878474712371826,1.6460330486297607,7.713871002197266,,,,7.43464994430542,7.43464994430542
,20.0,3.3599999369471334e-06,,83,7.102232933044434,7.102232933044434,7.679738998413086,1.6348240375518799,7.516256332397461,,,,7.134180068969727,7.134180068969727
,21.0,3.5200000638724305e-06,,87,6.724740982055664,6.724740982055664,7.181718826293945,1.6262462139129639,7.019094467163086,,,,6.8623247146606445,6.8623247146606445
,22.0,3.679999963424052e-06,,91,6.386157989501953,6.386157989501953,6.948693752288818,1.6321184635162354,6.785481929779053,,,,6.610115051269531,6.610115051269531
,23.0,3.839999862975674e-06,,95,6.084768295288086,6.084768295288086,6.524580001831055,1.6098792552947998,6.36359167098999,,,,6.363277435302734,6.363277435302734
